RUEE,Rule,GRADO/AÑO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD
1201032,3010305,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201032,3010305,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201032,3010305,3, ,INTERMEDIO EXTENDIDO,0,ANUAL
1201033,3010306,4, ,NOCTURNO,1994,SEMESTRAL
1201033,3010306,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201033,3010306,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201033,3010306,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1201033,3010306,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201033,3010306,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201033,3010306,2, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1201033,3010306,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201033,3010306,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201033,3010306,3, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1201034,3010307,4, ,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,4, ,NOCTURNO,1994,SEMESTRAL
1201034,3010307,5,DIV.BIOLOGICA,MATUTINO,1994,ANUAL
1201034,3010307,5,DIV.BIOLOGICA,MATUTINO,1994,SEMESTRAL
1201034,3010307,5,DIV.BIOLOGICA,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,5,DIV.BIOLOGICA,VESPERTINO,1994,ANUAL
1201034,3010307,5,DIV.BIOLOGICA,VESPERTINO,1994,SEMESTRAL
1201034,3010307,5,DIV.CIENTIFICA,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,5,DIV.CIENTIFICA,VESPERTINO,1994,ANUAL
1201034,3010307,5,DIV.HUMANISTICA,MATUTINO,1994,ANUAL
1201034,3010307,5,DIV.HUMANISTICA,MATUTINO,1994,SEMESTRAL
1201034,3010307,5,DIV.HUMANISTICA,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,5,DIV.HUMANISTICA,VESPERTINO,1994,ANUAL
1201034,3010307,5,DIV.HUMANISTICA,VESPERTINO,1994,SEMESTRAL
1201034,3010307,6,CIENCIAS AGRARIAS,MATUTINO,1994,ANUAL
1201034,3010307,6,MATEMATICA Y DISEÑO,INTERMEDIO,1994,ANUAL
1201034,3010307,6,SOCIAL HUMANISTICO,MATUTINO,1994,ANUAL
1201034,3010307,6,SOCIAL HUMANISTICO,MATUTINO,1994,SEMESTRAL
1201034,3010307,6,SOCIAL HUMANISTICO,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,6,SOCIAL HUMANISTICO,VESPERTINO,1994,ANUAL
1201034,3010307,6,SOCIAL HUMANISTICO,VESPERTINO,1994,SEMESTRAL
1201034,3010307,6,SOCIAL ECONOMIA,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,6,SOCIAL ECONOMIA,VESPERTINO,1994,ANUAL
1201034,3010307,6,FISICO MATEMATICO,MATUTINO,1994,ANUAL
1201034,3010307,6,FISICO MATEMATICO,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,6,FISICO MATEMATICO,VESPERTINO,1994,ANUAL
1201034,3010307,6,CIENCIAS BIOLOGICAS,MATUTINO,1994,ANUAL
1201034,3010307,6,CIENCIAS BIOLOGICAS,MATUTINO,1994,SEMESTRAL
1201034,3010307,6,CIENCIAS BIOLOGICAS,INTERMEDIO,1994,SEMESTRAL
1201034,3010307,6,CIENCIAS BIOLOGICAS,VESPERTINO,1994,ANUAL
1201034,3010307,6,CIENCIAS BIOLOGICAS,VESPERTINO,1994,SEMESTRAL
1201034,3010307,0, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201034,3010307,1, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201034,3010307,2, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201034,3010307,3, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201035,3010308,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,4, ,INTERMEDIO EXTENDIDO,0,ANUAL
1201035,3010308,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1201035,3010308,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1201035,3010308,5,DIV.CIENTIFICA,NOCTURNO,1994,ANUAL
1201035,3010308,5,DIV.ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.ARTE Y EXPRESION,NOCTURNO,2006,ANUAL
1201035,3010308,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1201035,3010308,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1201035,3010308,6,CIENCIAS AGRARIAS,NOCTURNO,1994,ANUAL
1201035,3010308,6,MATEMATICA Y DISEÑO,NOCTURNO,1994,ANUAL
1201035,3010308,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,6,ARTE Y EXPRESION,NOCTURNO,2006,ANUAL
1201035,3010308,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1201035,3010308,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1201035,3010308,6,SOCIAL ECONOMIA,NOCTURNO,1994,ANUAL
1201035,3010308,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,6,FISICO MATEMATICO,NOCTURNO,1994,ANUAL
1201035,3010308,6,MATEMATICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1201035,3010308,6,SOCIAL ECONOMIA,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201035,3010308,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1201035,3010308,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201036,3010310,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201036,3010310,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201036,3010310,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201036,3010310,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201036,3010310,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1201036,3010310,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,6,MATEMATICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,6,SOCIAL ECONOMIA,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201036,3010310,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1201036,3010310,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201037,3010311,4, ,NOCTURNO,1994,SEMESTRAL
1201037,3010311,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201037,3010311,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201037,3010311,1, ,NOCTURNO,0,ANUAL
1201037,3010311,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201037,3010311,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201037,3010311,2, ,NOCTURNO,0,ANUAL
1201037,3010311,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201037,3010311,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201037,3010311,3, ,NOCTURNO,0,ANUAL
1201038,3010312,4, ,NOCTURNO,1994,ANUAL
1201038,3010312,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1201038,3010312,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1201038,3010312,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1201038,3010312,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1201038,3010312,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201038,3010312,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201038,3010312,1, ,NOCTURNO,0,ANUAL
1201038,3010312,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201038,3010312,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201038,3010312,2, ,NOCTURNO,0,ANUAL
1201038,3010312,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201038,3010312,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201038,3010312,3, ,NOCTURNO,0,ANUAL
1201039,3010313,4, ,NOCTURNO,1994,ANUAL
1201039,3010313,4, ,NOCTURNO,1994,SEMESTRAL
1201039,3010313,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1201039,3010313,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1201039,3010313,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1201039,3010313,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1201039,3010313,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201039,3010313,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201039,3010313,1, ,NOCTURNO,0,ANUAL
1201039,3010313,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201039,3010313,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201039,3010313,2, ,NOCTURNO,0,ANUAL
1201039,3010313,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201039,3010313,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201039,3010313,3, ,NOCTURNO,0,ANUAL
1201040,3010314,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201040,3010314,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201040,3010314,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201040,3010314,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201040,3010314,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201040,3010314,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201041,3010315,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201041,3010315,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201041,3010315,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201041,3010315,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201041,3010315,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201041,3010315,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201041,3010315,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201042,3010316,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1201042,3010316,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201042,3010316,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201042,3010316,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201042,3010316,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201042,3010316,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201042,3010316,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201042,3010316,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201043,3010317,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1201043,3010317,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201043,3010317,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1201043,3010317,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1201043,3010317,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1201043,3010317,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1201043,3010317,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201043,3010317,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201043,3010317,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201043,3010317,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201043,3010317,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201043,3010317,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201043,3010317,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201043,3010317,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201044,3010318,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201044,3010318,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201044,3010318,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201044,3010318,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201044,3010318,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201044,3010318,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201045,3010320,4, ,NOCTURNO,1994,SEMESTRAL
1201045,3010320,0, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201045,3010320,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201045,3010320,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201045,3010320,1, ,NOCTURNO,0,ANUAL
1201045,3010320,1, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201045,3010320,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201045,3010320,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201045,3010320,2, ,NOCTURNO,0,ANUAL
1201045,3010320,2, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201045,3010320,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201045,3010320,3, ,MATUTINO EXTENDIDO,0,SEMESTRAL
1201045,3010320,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201045,3010320,3, ,NOCTURNO,0,ANUAL
1201045,3010320,3, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1201046,3010321,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201046,3010321,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201046,3010321,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201046,3010321,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201046,3010321,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201046,3010321,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201047,3010322,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201047,3010322,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201047,3010322,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201047,3010322,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201047,3010322,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201047,3010322,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201048,3010323,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201048,3010323,4, ,VESPERTINO,2006,ANUAL
1201048,3010323,4, ,NOCTURNO,1994,ANUAL
1201048,3010323,5,DIV.BIOLOGICA,VESPERTINO,2006,ANUAL
1201048,3010323,5,DIV.HUMANISTICA,VESPERTINO,2006,ANUAL
1201048,3010323,6,CIENCIAS BIOLOGICAS,VESPERTINO,2006,ANUAL
1201048,3010323,6,SOCIAL ECONOMIA,VESPERTINO,2006,ANUAL
1201048,3010323,6,SOCIAL HUMANISTICO,VESPERTINO,2006,ANUAL
1201048,3010323,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201048,3010323,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201048,3010323,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201048,3010323,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201048,3010323,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201048,3010323,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201048,3010323,3, ,VESPERTINO,0,ANUAL
1201049,3010324,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201049,3010324,1, ,MATUTINO EXTENDIDO,0,SEMESTRAL
1201049,3010324,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201049,3010324,1, ,INTERMEDIO EXTENDIDO,0,SEMESTRAL
1201049,3010324,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201049,3010324,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201049,3010324,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201049,3010324,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201050,3010325,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201050,3010325,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201050,3010325,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201050,3010325,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201050,3010325,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201050,3010325,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201050,3010325,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201051,3010326,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201051,3010326,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201051,3010326,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201051,3010326,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201051,3010326,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201051,3010326,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201052,3010327,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201052,3010327,1, ,MATUTINO EXTENDIDO,0,SEMESTRAL
1201052,3010327,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201052,3010327,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201052,3010327,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201052,3010327,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201052,3010327,3, ,MATUTINO EXTENDIDO,0,SEMESTRAL
1201052,3010327,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201052,3010327,3, ,INTERMEDIO EXTENDIDO,0,SEMESTRAL
1201053,3010328,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201053,3010328,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201053,3010328,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201053,3010328,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201053,3010328,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201053,3010328,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201054,3010329,4, ,NOCTURNO,1994,SEMESTRAL
1201054,3010329,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201054,3010329,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201054,3010329,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1201054,3010329,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201054,3010329,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201054,3010329,2, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1201054,3010329,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201054,3010329,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201054,3010329,3, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1201055,3010330,4, ,NOCTURNO,1994,SEMESTRAL
1201055,3010330,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1201055,3010330,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1201055,3010330,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1201055,3010330,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1201055,3010330,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201055,3010330,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201055,3010330,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201055,3010330,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201055,3010330,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201055,3010330,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201056,3010331,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201056,3010331,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201056,3010331,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201057,3010332,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201057,3010332,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201057,3010332,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201057,3010332,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201057,3010332,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201057,3010332,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1201058,3010333,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1201058,3010333,5,DIV.CIENTIFICA,NOCTURNO,1994,SEMESTRAL
1201058,3010333,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1201058,3010333,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1201058,3010333,6,SOCIAL ECONOMIA,NOCTURNO,1994,SEMESTRAL
1201058,3010333,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,6,FISICO MATEMATICO,NOCTURNO,1994,SEMESTRAL
1201058,3010333,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1201058,3010333,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201058,3010333,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201059,3010334,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201059,3010334,1, ,MATUTINO EXTENDIDO,2013,ANUAL/SEMESTRAL
1201059,3010334,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201059,3010334,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201059,3010334,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201059,3010334,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201059,3010334,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201060,3010335,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201060,3010335,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201060,3010335,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1201060,3010335,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201060,3010335,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1201060,3010335,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1201061,3010336,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,4, ,NOCTURNO,1994,SEMESTRAL
1201061,3010336,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1201061,3010336,5,DIV.CIENTIFICA,NOCTURNO,1994,ANUAL
1201061,3010336,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1201061,3010336,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1201061,3010336,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1201061,3010336,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1201061,3010336,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1201061,3010336,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1201061,3010336,6,FISICO MATEMATICO,NOCTURNO,1994,ANUAL
1201061,3010336,6,MATEMATICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL
1201061,3010336,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1201061,3010336,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1201061,3010336,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1201061,3010336,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1201062,3010337,4, ,NOCTURNO,1994,ANUAL
1201062,3010337,4, ,NOCTURNO,1994,SEMESTRAL
1201062,3010337,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1201062,3010337,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1201062,3010337,1, ,NOCTURNO,0,ANUAL
