Ruee Calculado,Rule Calculado,MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,TURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,INTERMEDIO/VESPERTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,MATUTINO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1404014,5040142,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1404014,5040142,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1404014,5040142,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1417015,5170124,,GRADO,PROFESORADO,ASTRONOMIA,
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,DERECHO,NOCTURNO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,MATUTINO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,FISICA,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,FISICA,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,FRANCES,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,FRANCES,NOCTURNO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),MATUTINO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1417015,5170124,,GRADO,PROFESORADO,ITALIANO,
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,MATUTINO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,LITERATURA,UNICO
1417015,5170124,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1417015,5170124,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1417015,5170124,,GRADO,PROFESORADO,PORTUGUES,
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,INTERMEDIO/VESPERTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,MATUTINO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1417015,5170124,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1417015,5170124,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1417015,5170124,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,MATUTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,MATUTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,DERECHO,NOCTURNO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,INTERMEDIO/VESPERTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1409016,5090109,,GRADO,MAESTRO TECNICO,ELECTROTECNIA (CFE),
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,FISICA,MATUTINO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,FISICA,MATUTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1409016,5090109,,GRADO,PROFESORADO,FRANCES,
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1409016,5090109,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1409016,5090109,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1409016,5090109,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
