MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,turno,PLAN,DescTForm,DescCarre,Mail,Enlace,RUEE
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,DERECHO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,DERECHO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,DERECHO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,DERECHO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,EDUCACION SOCIAL,EDUCADOR SOCIAL,,2011,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,EDUCACION SOCIAL,EDUCADOR SOCIAL,,2011,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,EDUCACION SOCIAL,EDUCADOR SOCIAL,,2011,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,EDUCACION SOCIAL,EDUCADOR SOCIAL,,2011,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,http://www.cfe.edu.uy/index.php/planes-y-programas/carrera-educador-social,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INFORMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INFORMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INFORMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INFORMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INFORMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
PRESENCIAL,GRADO,PROFESORADO,INFORMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACIÓN VISUAL,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,cerpdelestemaldonado@gmail.com,http://www.dfpd.edu.uy/cerp/cerp_este/index.htm,1410100
