DescripciOn ,DescripciOn,Plan,COd.,DescripciOn,Tray.,Año,MOd.,Sem.,Grupo,Turno,Sectores de Estudio,Modalidad,TelEfono,Mail,DescTCurso,DescOrient,Ruee,Rule
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,968,SOPORTE Y MANTENIMIENTO INFORMATICO,,3,0,0,BP5,NOCTURNO,,Escuela,47723687/47725988,tecnicaartigas@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/MECANICA%20AUTOMOTRIZ.htm,1302021,4020092
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2015,14R,INTEGRADO BELLEZA,,0,1,1,PR1,NOCTURNO,,Escuela,47723687/47725988,tecnicaartigas@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integradobelleza.htm,1302021,4020092
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2017,19R,INTEGRADO GASTRONOMIA,,0,1,1,PT1,NOCTURNO,,Escuela,47723687/47725988,tecnicaartigas@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Gastronom%C3%ADa.htm,1302021,4020092
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2015,66R,INTEGRADO PANADERIA,,0,3,1,PS3,VESPERTINO-NOCTURNO,,Escuela,47723687/47725988,tecnicaartigas@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integrado%20Panader%C3%ADa.htm,1302021,4020092
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2014,77C,REDESCUBRIR PARA  FPB TRAYECTO II,,0,1,1,AR1,DOBLE TURNO,,REDESCUBRIR,47723687/47725988,tecnicaartigas@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Redescubrir.htm,1302021,4020092
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL,,1,0,0,1A,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107184CBT%20RURAL.htm,1302023,4020093
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL,,1,0,0,1B,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107184CBT%20RURAL.htm,1302023,4020093
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL,,2,0,0,2A,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107184CBT%20RURAL.htm,1302023,4020093
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL,,2,0,0,2B,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107184CBT%20RURAL.htm,1302023,4020093
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2013,12A,RURAL,,3,0,0,3A,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107184CBT%20RURAL.htm,1302023,4020093
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,1,0,0,BA,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1302023,4020093
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,1,0,0,BB,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1302023,4020093
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,2,0,0,BA,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1302023,4020093
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R),,3,0,0,BA,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904046%20reformulacion%202013.htm,1302023,4020093
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,214,COCINA FAMILIAR,,0,0,1,CA1,DOBLE TURNO,,Escuela,47724460,agrariaart@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/CPI.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/033/cocina%20familiar.htm,1302023,4020093
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,1,0,0,1A,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,1,0,0,1B,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,1,0,0,1C,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,1,0,0,1D,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,1,0,0,1E,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,1,0,0,1F,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,2,0,0,2C,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,2,0,0,2D,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,2,0,0,2E,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,2,0,0,2A,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,2,0,0,2B,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,3,0,0,3A,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,3,0,0,3B,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,3,0,0,3C,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,3,0,0,3D,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO,,3,0,0,3E,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/ciclobasico.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/001/00107125.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II,0,1,1,FA1,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055gastronom%C3%ADa.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,II,0,1,1,FG1,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055capilar.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,II,0,3,1,FE3,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055capilar.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,I,0,5,1,FL5,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055carpinter%C3%ADa.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,237,CONSTRUCCION,II,0,1,1,FC1,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055construcci%C3%B3n.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,I,0,3,1,FJ3,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,I,0,5,1,FJ5,VESPERTINO,,E.C.I. MIDES,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,I,0,1,1,FO1,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055electricidad.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,II,0,3,1,FO3,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055electricidad.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,81A,ROBOTICA,I,0,1,1,FE1,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,952,VIVERO,II,0,1,1,FD1,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055vivero.htm,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,I,0,3,1,FF3,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,7,ADMINISTRACION,,1,0,0,SA,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,7,ADMINISTRACION,,2,0,0,SA,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION,,2,0,0,SA2,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804107Asistente%20de%20direccion.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR,,1,0,0,SB,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804141Capilar.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR,,2,0,0,SB,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804141Capilar.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,144,CARPINTERIA,,1,0,0,SG,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055carpinter%C3%ADa.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,217,CONST. MUEBLES POR DISEÑO,,2,0,0,SG,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804217const%20muebles.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,344,ELECTROTECNIA,,1,0,0,SC,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,0,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B,,1,0,0,SD,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804401%20-%20Gastronom%C3%ADa.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA,,2,0,0,SD,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,0,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,492,INSTALACIONES ELECTRICAS,,2,0,0,SC,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804492Inst%20Electricas.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,572,MECANICA GENERAL,,1,0,0,SE,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055MECGRAL.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,618,MECANICA EN PRODUCCION,,2,0,0,SE,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804618mec%20en%20prod.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,92A,TEXTIL,,1,0,0,SM,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/048Textil%20(reformulado).htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,8,ADMINISTRACION,,3,0,0,BA,VESPERTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,00R,ADMINISTRACION (R),,1,0,0,BA,MATUTINO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,00R,ADMINISTRACION (R),,1,0,0,BB,NOCTURNO,,Escuela,47792025/47794046,ubellaunion@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1302091,4020094
