MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,TURNO,PLAN,DescTForm,Desc Carre,Mail,Enlace,RUEE,Nro_Establecimiento
PRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DANZA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,DERECHO,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,EDUCACIÓN MUSICAL,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ESPAÑOL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ESPAÑOL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,ESPAÑOL,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ESPAÑOL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ESPAÑOL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ESPAÑOL,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ESPAÑOL,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,FILOSOFÍA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,FRANCÉS,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,FRANCÉS,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,FRANCÉS,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FÍSICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FÍSICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,FÍSICA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FÍSICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FÍSICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,HISTORIA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,HISTORIA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,HISTORIA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,HISTORIA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,INGLÉS,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,ITALIANO,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,ITALIANO,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,ITALIANO,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,LITERATURA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,LITERATURA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,LITERATURA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,INTERMEDIO/VESPERTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,MATEMÁTICA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,PORTUGUÉS,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL,,02 - PROFESORADO,PORTUGUÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL,,02 - PROFESORADO,PORTUGUÉS,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL,,02 - PROFESORADO,PORTUGUÉS,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL,,02 - PROFESORADO,PORTUGUÉS,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,QUÍMICA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,MATUTINO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,SOCIOLOGÍA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,SOCIOLOGÍA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,SOCIOLOGÍA,NOCTURNO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,SOCIOLOGÍA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,SOCIOLOGÍA,SEMIPRESENCIAL,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DANZA,INTERMEDIO/VESPERTINO,2008 - REF. 2020,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DANZA,INTERMEDIO/VESPERTINO,2008 - REF. 2020,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,ASTRONOMÍA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,ASTRONOMÍA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,CIENCIAS BIOLÓGICAS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,CIENCIAS BIOLÓGICAS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,CIENCIAS BIOLÓGICAS,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,CIENCIAS BIOLÓGICAS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,CIENCIAS GEOGRÁFICAS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,CIENCIAS GEOGRÁFICAS,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,CIENCIAS GEOGRÁFICAS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,COMUNICACIÓN VISUAL,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DANZA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,EDUCACIÓN MUSICAL,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,FILOSOFÍA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FÍSICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,FÍSICA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,FÍSICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,HISTORIA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,HISTORIA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,INGLÉS,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,INGLÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,ITALIANO,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,LITERATURA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,LITERATURA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,MATEMÁTICA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,MATEMÁTICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,PORTUGUÉS,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,QUÍMICA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,QUÍMICA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO - SOCIOLOGÍA,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO - SOCIOLOGÍA,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,DERECHO - SOCIOLOGÍA,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,DERECHO - SOCIOLOGÍA,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,IDIOMA ESPAÑOL,INTERMEDIO/VESPERTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,IDIOMA ESPAÑOL,MATUTINO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
PRESENCIAL,,02 - PROFESORADO,IDIOMA ESPAÑOL,NOCTURNO,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL CENTRO,,02 - PROFESORADO,IDIOMA ESPAÑOL,SEMIPRESENCIAL,2023,https://www.cfe.edu.uy/index.php/plan2023-profesorado,,,,,1401582
SEMIPRESENCIAL,,02 - PROFESORADO,ASTRONOMÍA,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,ASTRONOMÍA,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,CIENCIAS BIOLÓGICAS,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,CIENCIAS BIOLÓGICAS,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,CIENCIAS GEOGRÁFICAS,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,CIENCIAS GEOGRÁFICAS,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,COMUNICACIÓN VISUAL,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,DERECHO,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,DERECHO,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,EDUCACIÓN MUSICAL,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,ESPAÑOL,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,ESPAÑOL,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,FILOSOFÍA,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,FÍSICA,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,FÍSICA,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
SEMIPRESENCIAL,,02 - PROFESORADO,INGLÉS,ÚNICO,2008,https://www.cfe.edu.uy/index.php/plan-2008,,,,,1401584
