Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,Profesores especiales,Con clases especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104023,2040022,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104024,2040023,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104026,2040025,CAÑADA DE SANTOS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,2,,,,,,,,,,,,1104027,2040026,ESCUELA N° 27 SIERRAS DE RIOS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1104028,2040027,PUNTAS DE LA MINA
ESCUELAS COMUNES,VESPERTINO,SÍ,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1104029,2040028,JUAN ROSAS
ESCUELAS COMUNES,RURAL,SÍ,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104030,2040029,ESCUELA Nº30 - CAÑAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104031,2040030,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104032,2040031,ENRIQUE BRAYER BLANCO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104033,2040032,ESCUELA Nº33
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,1,,,,,,,,,,,,1104034,2040033,PUNTAS DEL CHUY
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104035,2040034,DIONISIO DIAZ
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104036,2040035,NORBERTO SERGIO
ESCUELAS COMUNES,RURAL,SÍ,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104037,2040036,CARLOS COSSE CORONEL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,4,,,,,,,,,,,,1104038,2040037,PASO DE PEREIRA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1104042,2040041,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,6,6,,,,,,,,,,,,1104043,2040042,CUCHILLA CAMBOTA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104044,2040043,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1104046,2040045,EMILIO ORIBE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1104047,2040046,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104048,2040047,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104049,2040048,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104050,2040049,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,4,,,,,,,,,,,,1104051,2040050,CAÑADA GRANDE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104054,2040052,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1104055,2040053,LA ESPERANZA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1104056,2040054,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1104057,2040055,BAÑADO DE MEDINA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1104058,2040056,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,2,,,,,,,,,,,,1104059,2040057,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104060,2040058,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1104061,2040059,TULIO RODRÍGUEZ
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1104062,2040060,MAZANGANO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104063,2040061,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104066,2040062,AGUSTIN FERREIRO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1104067,2040063,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1104068,2040064,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104071,2040066,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104072,2040067,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1104074,2040068,GENERAL FRUCTUOSO RIVERA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1104075,2040069,JUAN A. LAVALLEJA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1104076,2040070,CAÑADA BRAVA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,2,,,,,,,,,,,,1104077,2040071,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1104078,2040072,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1104079,2040073,PASO DE LAS TROPAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104080,2040074,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1104083,2040077,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,4,,,,,,,,,,,,1104084,2040078,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104085,2040079,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1104087,2040080,CELIA ECCHER DE BLOCONA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1104089,2040082,FERNANDO OTORGUES
ESCUELAS COMUNES,VESPERTINO,SÍ,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1104092,2040003,JOSE ENRIQUE RODO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1104094,2040085,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1104097,2040087,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1104099,2040089,CLEMENTE ESTABLE
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1104100,2040090,ESC:100 CERROS DE PEÑAROL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104102,2040091,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1104103,2040092,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104104,2040093,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1104105,2040094,RINCON DE LOS OLIVERA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1104107,2040095,REPÚBLICA FEDERAL DE ALEMANIA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104110,2040097,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1104111,2040098,ESCUELANº111 PALLEROS
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1104112,2040099,ANTONIO GIANOLA
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1104114,2040100,SAUL URBINA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5,6,,,,,,,,,,,,1104117,2040103,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1104119,2040105,REPÚBLICA ARGENTINA
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1104121,2040106,REPÙBLICA DE ITALIA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1104122,2040107,ESCUELA N° 122 PALLEROS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,4,,,,,,,,,,,,1104123,2040108,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104125,2040109,CUCHILLA DEL PARAISO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104126,2040110,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1104127,2040111,ARROZAL ROSALES
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1104128,2040112,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1104129,2040113,ARRIERA
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1104130,2040114,SAVINIANO PEREZ
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1104132,2040116,ESPAÑA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1104133,2040117,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1104134,2040118,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1104135,2040119,INSP.HENRY RUIZ SARTORIO
JARDÍN DE INFANTES,DOBLE TURNO,SÍ,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1104136,2040120,
ESCUELA ESPECIAL,ESPECIAL,SÍ,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1104137,2040121,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1104138,2040122,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1104139,2040123,ESTADO DE ISRAEL
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1104140,2040124,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1104141,2040125,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1104143,2040126,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1104144,2040127,BICENTENARIO
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1104145,2040010,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1104146,2040145,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1104147,2040146,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1105001,2050001,JOSE ARTIGAS
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1105002,2050002,JOSE PEDRO VARELA
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1105003,2050003,
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1105004,2050004,JUAN MANUEL BLANES
ESCUELAS COMUNES,EXTENDIDO,NO,T.EXTENDIDO-DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1105005,2050005,MAESTRO HECTOR L. NOAIN
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,3 AÑOS,6,,,,,,,,,,,,1105006,2050006,MANUELA T. NOAÍN
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1105007,2050007,JUAN ZORRILLA DE SAN MARTIN
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105008,2050008,ADELA ACEVEDO DE VARELA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1105009,2050009,BLANCA E. PONS
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1105010,2050010,ELIAS HUBER
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1105011,2050011,HERNANDO ARIAS DE SAAVEDRA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105012,2050012,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105013,2050013,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105014,2050014,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105015,2050015,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105016,2050016,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1105017,2050017,ESCUELA Nº 17 COLONIA ARRÚE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105018,2050018,BELGRANO NORTE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1105019,2050019,AMADEO SOLER
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1105020,2050020,SUIZA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105021,2050021,NO TIENE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105022,2050022,MTRA. ISABEL VILLANUSTRE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1105023,2050023,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105025,2050024,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1105026,2050025,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1105027,2050026,AGUSTIN FERREIRO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1105028,2050027,PUERTO ROSARIO
ESCUELAS COMUNES,VESPERTINO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1105029,2050028,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105030,2050029,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105031,2050030,
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1105032,2050031,JUANA DE IBARBOUROU
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105033,2050032,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4,4,,,,,,,,,,,,1105034,2050033,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1105035,2050034,
ESCUELAS COMUNES,VESPERTINO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105036,2050035,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1105037,2050036,REPUBLICA ARGENTINA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105038,2050037,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105039,2050038,PUERTO SAUCE
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1105040,2050039,JOSE ENRIQUE RODO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,3,,,,,,,,,,,,1105041,2050040,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,5,,,,,,,,,,,,1105042,2050041,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1105043,2050042,DIONISIO DIAZ
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1105044,2050043,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,5,,,,,,,,,,,,1105045,2050044,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1105046,2050045,MTRA. MAGDALENA FANETTI
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105047,2050046,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1105048,2050047,
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1105049,2050048,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,5,,,,,,,,,,,,1105050,2050049,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1105051,2050050,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1105052,2050051,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105054,2050053,
ESCUELAS COMUNES,VESPERTINO,SÍ,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105055,2050054,DR. ALBERTO BOERGER
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1105056,2050055,JESUALDO SOSA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105057,2050056,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105058,2050057,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1105059,2050058,ESCUELA Nº 59 PARAJE QUINTÓN
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105060,2050059,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105061,2050060,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1105062,2050061,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4,6,,,,,,,,,,,,1105063,2050062,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105064,2050063,DR. LUIS MORQUIO
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105065,2050064,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,5,,,,,,,,,,,,1105066,2050065,ESCUELA Nº 66 VÌBORAS Y VACAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1105068,2050066,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1105069,2050067,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1105070,2050068,PUNTAS DEL SAUCE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105071,2050069,
JARDÍN DE INFANTES,TIEMPO COMPLETO,SÍ,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105072,2050070,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1105073,2050071,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105074,2050072,SANTA ROSA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1105075,2050073,RAMON ERRECARTE
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105076,2050074,RAMIRO JULIO BORRAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105078,2050076,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1105079,2050077,AARON DE ANCHORENA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1105080,2050078,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105081,2050079,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1105082,2050080,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105083,2050081,TULA SUAREZ DE CUTINELLA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105084,2050082,NO TIENE NOMINACIÓN OFICIAL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105085,2050083,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105086,2050084,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105088,2050086,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1105089,2050087,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105090,2050088,JUAN ANTONIO LAVALLEJA
ESCUELAS COMUNES,VESPERTINO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1105091,2050089,
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1105092,2050090,PLACIDO LAGUNA
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1105093,2050091,FLORENCIO SANCHEZ
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1105094,2050092,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105095,2050093,
ESCUELAS COMUNES,VESPERTINO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105096,2050094,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1105097,2050095,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1105098,2050096,CLEMENTE ESTABLE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105099,2050097,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1105100,2050098,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105103,2050099,
ESCUELAS COMUNES,VESPERTINO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1105104,2050100,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1105105,2050101,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,1,,,,,,,,,,,,1105106,2050102,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,4,,,,,,,,,,,,1105109,2050104,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1105110,2050105,
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1105111,2050106,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1105113,2050108,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1105114,2050109,GRAL. JOSE DE SAN MARTIN
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1105115,2050110,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1105116,2050111,
